lb,tn,cap,rb,ov,dd_f,nw,IS_SR,IS_Ret,IS_MDD,OOS_SR,OOS_Ret,OOS_MDD,FULL_SR,FULL_Ret,FULL_Vol,FULL_MDD,NAVx,SR_gap,min_sr,calmar
180,2,1.0,10,2.5,0.3,20,1.057,48.95,-30.5,0.207,7.67,-50.0,0.64,26.57,41.5,-54.0,7.8,0.85,0.207,0.49203703703703705
180,2,1.0,10,2.5,0.3,40,1.229,56.52,-30.8,0.235,8.26,-49.5,0.75,30.37,40.5,-53.4,12.9,0.9940000000000001,0.235,0.5687265917602996
180,2,1.0,10,3.0,0.15,10,-0.039,-1.03,-27.1,0.214,4.41,-31.0,0.082,1.91,23.4,-31.0,0.9,0.253,-0.039,0.06161290322580645
180,2,1.0,10,3.0,0.15,20,-0.025,-0.66,-25.6,0.145,2.58,-39.3,0.05,1.1,21.9,-39.3,0.9,0.16999999999999998,-0.025,0.027989821882951658
180,2,1.0,10,3.0,0.15,40,-0.022,-0.56,-25.6,0.059,1.12,-41.5,0.016,0.35,22.0,-41.5,0.8,0.08099999999999999,-0.022,0.008433734939759036
180,2,1.0,10,3.0,0.2,10,0.113,3.48,-28.9,0.19,5.2,-48.6,0.153,4.41,28.9,-48.6,1.0,0.077,0.113,0.09074074074074075
180,2,1.0,10,3.0,0.2,20,-0.0,-0.0,-36.0,0.226,5.69,-47.0,0.112,3.08,27.7,-51.3,0.9,0.226,-0.0,0.060038986354775836
180,2,1.0,10,3.0,0.2,40,0.043,1.35,-33.2,0.012,0.26,-49.4,0.028,0.76,26.6,-50.5,0.7,0.030999999999999996,0.012,0.015049504950495049
180,2,1.0,10,3.0,0.25,10,0.595,21.89,-29.8,0.241,8.14,-49.4,0.41,14.44,35.2,-49.4,2.5,0.354,0.241,0.2923076923076923
180,2,1.0,10,3.0,0.25,20,0.475,16.08,-30.1,0.327,11.16,-49.9,0.395,13.41,34.0,-49.9,2.4,0.14799999999999996,0.327,0.2687374749498998
180,2,1.0,10,3.0,0.25,40,0.372,11.85,-30.8,0.155,4.92,-49.9,0.255,8.09,31.8,-49.9,1.4,0.217,0.155,0.162124248496994
180,2,1.0,10,3.0,0.3,10,0.516,21.88,-42.7,0.155,5.77,-62.3,0.331,13.15,39.7,-63.2,1.8,0.361,0.155,0.20806962025316456
180,2,1.0,10,3.0,0.3,20,1.052,50.69,-38.2,0.352,13.85,-51.3,0.705,30.72,43.6,-52.4,11.3,0.7000000000000001,0.352,0.5862595419847328
180,2,1.0,10,3.0,0.3,40,1.158,55.6,-31.3,0.261,9.63,-51.6,0.725,30.68,42.3,-52.8,12.0,0.8969999999999999,0.261,0.581060606060606
180,2,1.0,10,4.0,0.15,10,-0.026,-0.79,-36.9,0.147,3.28,-32.3,0.053,1.42,26.5,-36.9,0.8,0.173,-0.026,0.03848238482384824
180,2,1.0,10,4.0,0.15,20,-0.003,-0.08,-34.4,0.076,1.55,-42.5,0.032,0.8,25.3,-42.5,0.8,0.079,-0.003,0.018823529411764708
180,2,1.0,10,4.0,0.15,40,0.014,0.43,-34.4,0.071,1.44,-46.0,0.039,0.98,25.2,-46.0,0.8,0.056999999999999995,0.014,0.021304347826086957
180,2,1.0,10,4.0,0.2,10,-0.035,-1.17,-37.3,0.191,5.37,-41.2,0.077,2.38,30.8,-41.2,0.7,0.226,-0.035,0.05776699029126213
180,2,1.0,10,4.0,0.2,20,-0.047,-1.55,-35.4,0.097,2.24,-50.0,0.018,0.5,28.2,-50.0,0.7,0.14400000000000002,-0.047,0.01
180,2,1.0,10,4.0,0.2,40,-0.072,-2.32,-35.4,0.086,2.01,-52.3,0.001,0.02,27.8,-52.8,0.6,0.15799999999999997,-0.072,0.00037878787878787884
180,2,1.0,10,4.0,0.25,10,-0.124,-4.35,-43.7,0.09,3.06,-60.0,-0.01,-0.33,34.4,-66.8,0.5,0.214,-0.124,-0.004940119760479042
180,2,1.0,10,4.0,0.25,20,-0.074,-2.9,-50.0,0.144,4.47,-60.1,0.031,1.1,34.9,-68.8,0.5,0.21799999999999997,-0.074,0.015988372093023256
180,2,1.0,10,4.0,0.25,40,-0.0,-0.0,-42.9,0.019,0.51,-59.8,0.008,0.28,34.1,-64.0,0.5,0.019,-0.0,0.004375
180,2,1.0,10,4.0,0.3,10,0.482,21.23,-37.8,0.238,9.95,-63.3,0.353,15.11,42.9,-63.3,1.8,0.244,0.238,0.2387045813586098
180,2,1.0,10,4.0,0.3,20,0.34,13.87,-41.5,0.257,10.16,-62.8,0.295,11.86,40.1,-62.8,1.5,0.08300000000000002,0.257,0.18885350318471336
180,2,1.0,10,4.0,0.3,40,0.261,10.27,-42.5,0.096,3.39,-61.0,0.176,6.54,37.1,-61.7,0.9,0.165,0.096,0.1059967585089141
180,2,1.0,10,5.0,0.15,10,-0.216,-8.96,-64.6,0.152,4.08,-42.2,-0.055,-1.89,34.3,-64.6,0.4,0.368,-0.216,-0.029256965944272448
180,2,1.0,10,5.0,0.15,20,-0.195,-7.92,-61.2,0.245,6.58,-37.5,-0.002,-0.06,33.9,-61.2,0.5,0.44,-0.195,-0.000980392156862745
180,2,1.0,10,5.0,0.15,40,-0.103,-3.74,-43.9,0.34,9.3,-32.2,0.105,3.33,31.7,-43.9,0.8,0.443,-0.103,0.07585421412300684
180,2,1.0,10,5.0,0.2,10,-0.017,-0.65,-47.2,0.132,3.85,-46.5,0.053,1.79,34.0,-47.2,0.6,0.14900000000000002,-0.017,0.03792372881355932
180,2,1.0,10,5.0,0.2,20,0.006,0.21,-44.4,0.108,2.83,-52.8,0.051,1.63,32.3,-52.8,0.6,0.102,0.006,0.030871212121212122
180,2,1.0,10,5.0,0.2,40,0.003,0.12,-44.4,0.094,2.46,-55.9,0.043,1.39,32.2,-55.9,0.6,0.091,0.003,0.024865831842576028
180,2,1.0,10,5.0,0.25,10,-0.073,-3.03,-47.5,0.185,6.54,-51.2,0.056,2.15,38.2,-57.6,0.5,0.258,-0.073,0.03732638888888889
180,2,1.0,10,5.0,0.25,20,-0.102,-4.14,-49.1,0.038,1.07,-59.4,-0.038,-1.31,34.6,-64.9,0.4,0.13999999999999999,-0.102,-0.020184899845916794
180,2,1.0,10,5.0,0.25,40,-0.072,-2.93,-46.3,0.064,1.84,-61.7,-0.01,-0.34,34.9,-64.4,0.5,0.136,-0.072,-0.005279503105590062
180,2,1.0,10,5.0,0.3,10,-0.141,-6.04,-56.1,0.101,4.13,-63.8,-0.013,-0.52,41.8,-75.7,0.3,0.242,-0.141,-0.006869220607661823
180,2,1.0,10,5.0,0.3,20,-0.093,-4.41,-59.4,0.095,3.53,-72.3,-0.003,-0.11,42.2,-80.5,0.3,0.188,-0.093,-0.0013664596273291925
180,2,1.0,10,5.0,0.3,40,-0.015,-0.75,-53.3,0.025,0.84,-69.0,0.003,0.11,41.9,-74.9,0.3,0.04,-0.015,0.0014686248331108142
180,3,0.5,5,2.0,0.15,10,0.272,5.28,-24.2,0.308,7.07,-36.3,0.292,6.25,21.4,-36.3,1.6,0.035999999999999976,0.272,0.17217630853994492
180,3,0.5,5,2.0,0.15,20,-0.06,-0.97,-26.7,0.231,4.33,-37.4,0.108,1.91,17.6,-37.4,1.0,0.29100000000000004,-0.06,0.05106951871657754
180,3,0.5,5,2.0,0.15,40,0.026,0.4,-22.4,0.391,8.32,-34.4,0.25,4.69,18.8,-34.4,1.4,0.365,0.026,0.1363372093023256
180,3,0.5,5,2.0,0.2,10,0.706,19.05,-25.4,0.233,6.46,-47.3,0.447,12.22,27.4,-52.2,2.6,0.473,0.233,0.23409961685823755
180,3,0.5,5,2.0,0.2,20,0.752,20.06,-21.3,0.337,8.23,-37.2,0.536,13.65,25.5,-39.6,3.3,0.415,0.337,0.34469696969696967
180,3,0.5,5,2.0,0.2,40,0.693,17.02,-24.9,0.432,11.43,-44.4,0.547,13.99,25.6,-44.4,3.4,0.26099999999999995,0.432,0.3150900900900901
180,3,0.5,5,2.0,0.25,10,0.579,17.81,-28.5,0.261,7.74,-53.6,0.409,12.35,30.2,-59.0,2.4,0.31799999999999995,0.261,0.2093220338983051
180,3,0.5,5,2.0,0.25,20,0.747,23.63,-27.8,0.434,14.48,-47.2,0.573,18.67,32.6,-47.2,4.6,0.313,0.434,0.39555084745762714
180,3,0.5,5,2.0,0.25,40,0.668,19.97,-32.9,0.513,16.89,-44.6,0.58,18.3,31.6,-44.6,4.6,0.15500000000000003,0.513,0.4103139013452915
180,3,0.5,5,2.0,0.3,10,0.603,21.13,-33.3,0.564,21.0,-49.9,0.581,21.06,36.2,-49.9,5.3,0.039000000000000035,0.564,0.4220440881763527
180,3,0.5,5,2.0,0.3,20,0.737,26.55,-33.3,0.526,19.52,-50.0,0.621,22.74,36.6,-50.0,6.3,0.21099999999999997,0.526,0.4548
180,3,0.5,5,2.0,0.3,40,0.665,23.35,-36.2,0.533,20.25,-47.8,0.591,21.67,36.7,-47.8,5.5,0.132,0.533,0.4533472803347281
180,3,0.5,5,2.5,0.15,10,0.188,4.03,-21.2,0.39,8.48,-31.8,0.298,6.44,21.6,-31.8,1.6,0.202,0.188,0.20251572327044026
180,3,0.5,5,2.5,0.15,20,0.155,3.25,-24.9,0.156,2.61,-36.7,0.154,2.9,18.8,-36.7,1.1,0.0010000000000000009,0.155,0.07901907356948228
180,3,0.5,5,2.5,0.15,40,-0.161,-2.57,-32.8,0.111,1.92,-46.0,-0.008,-0.14,16.7,-52.2,0.8,0.272,-0.161,-0.002681992337164751
180,3,0.5,5,2.5,0.2,10,0.317,7.82,-28.7,0.177,5.12,-52.0,0.235,6.36,27.1,-52.0,1.3,0.14,0.177,0.12230769230769231
180,3,0.5,5,2.5,0.2,20,0.592,16.37,-20.8,0.378,10.08,-38.7,0.478,12.96,27.1,-38.7,2.9,0.21399999999999997,0.378,0.33488372093023255
180,3,0.5,5,2.5,0.2,40,0.192,4.48,-24.2,0.388,10.54,-49.8,0.305,7.76,25.5,-49.8,1.7,0.196,0.192,0.15582329317269078
180,3,0.5,5,2.5,0.25,10,0.673,22.44,-30.9,0.238,8.21,-57.4,0.434,14.73,34.0,-61.5,2.7,0.43500000000000005,0.238,0.23951219512195124
180,3,0.5,5,2.5,0.25,20,0.745,24.96,-27.2,0.269,8.17,-46.6,0.498,15.86,31.8,-50.1,3.5,0.476,0.269,0.31656686626746505
180,3,0.5,5,2.5,0.25,40,0.687,21.26,-31.4,0.438,14.44,-54.3,0.548,17.56,32.1,-54.3,4.2,0.24900000000000005,0.438,0.32338858195211784
180,3,0.5,5,2.5,0.3,10,0.586,21.87,-34.4,0.301,11.15,-58.1,0.433,16.06,37.1,-64.6,2.8,0.285,0.301,0.24860681114551084
180,3,0.5,5,2.5,0.3,20,0.747,28.76,-33.5,0.353,13.97,-55.3,0.531,20.74,39.1,-55.3,4.4,0.394,0.353,0.37504520795660035
180,3,0.5,5,2.5,0.3,40,0.69,24.96,-39.2,0.501,19.88,-52.3,0.582,22.21,38.1,-52.3,5.6,0.18899999999999995,0.501,0.4246653919694073
180,3,0.5,5,3.0,0.15,10,-0.239,-4.33,-28.0,0.397,9.09,-32.8,0.141,2.94,20.8,-32.8,1.1,0.636,-0.239,0.08963414634146342
180,3,0.5,5,3.0,0.15,20,-0.147,-2.82,-31.5,0.266,5.03,-38.3,0.075,1.43,19.0,-38.3,1.0,0.41300000000000003,-0.147,0.03733681462140992
180,3,0.5,5,3.0,0.15,40,-0.382,-5.64,-31.5,0.137,2.43,-32.3,-0.077,-1.27,16.4,-53.2,0.7,0.519,-0.382,-0.02387218045112782
180,3,0.5,5,3.0,0.2,10,0.288,7.87,-28.1,0.372,11.15,-38.9,0.335,9.65,28.8,-38.9,1.9,0.08400000000000002,0.288,0.2480719794344473
180,3,0.5,5,3.0,0.2,20,0.132,3.34,-32.5,0.077,1.76,-51.1,0.104,2.48,23.9,-51.1,0.9,0.05500000000000001,0.077,0.048532289628180035
180,3,0.5,5,3.0,0.2,40,-0.039,-0.84,-40.4,0.325,8.43,-52.3,0.174,4.18,24.0,-52.3,1.2,0.364,-0.039,0.07992351816443595
180,3,0.5,5,3.0,0.25,10,0.476,15.17,-34.3,0.155,5.58,-64.8,0.292,9.97,34.2,-64.8,1.6,0.32099999999999995,0.155,0.15385802469135804
180,3,0.5,5,3.0,0.25,20,0.638,22.2,-26.9,0.385,12.64,-48.3,0.504,17.02,33.8,-48.3,3.7,0.253,0.385,0.3523809523809524
180,3,0.5,5,3.0,0.25,40,0.279,8.44,-29.8,0.396,13.27,-58.9,0.345,11.05,32.1,-58.9,2.0,0.11699999999999999,0.279,0.1876061120543294
180,3,0.5,5,3.0,0.3,10,0.646,25.51,-36.2,0.241,9.98,-65.7,0.422,17.09,40.5,-70.3,2.7,0.405,0.241,0.24310099573257468
180,3,0.5,5,3.0,0.3,20,0.736,29.76,-33.3,0.139,5.0,-59.9,0.429,16.34,38.1,-64.1,2.8,0.597,0.139,0.25491419656786274
180,3,0.5,5,3.0,0.3,40,0.683,25.52,-37.9,0.45,17.84,-62.0,0.553,21.36,38.6,-62.0,5.0,0.23300000000000004,0.45,0.34451612903225803
180,3,0.5,5,4.0,0.15,10,-0.284,-5.8,-35.3,0.442,11.88,-37.3,0.157,3.78,24.1,-38.0,1.1,0.726,-0.284,0.09947368421052631
180,3,0.5,5,4.0,0.15,20,-0.438,-9.16,-48.1,0.372,8.58,-41.4,0.021,0.45,22.1,-53.5,0.8,0.81,-0.438,0.008411214953271028
180,3,0.5,5,4.0,0.15,40,0.084,1.87,-31.6,0.317,6.86,-25.2,0.209,4.58,21.9,-39.6,1.3,0.23299999999999998,0.084,0.11565656565656565
180,3,0.5,5,4.0,0.2,10,-0.327,-7.65,-43.0,0.341,10.08,-42.2,0.073,1.96,26.9,-45.3,0.8,0.668,-0.327,0.04326710816777042
180,3,0.5,5,4.0,0.2,20,-0.166,-4.16,-41.4,0.225,5.54,-48.6,0.044,1.1,24.8,-48.6,0.8,0.391,-0.166,0.02263374485596708
180,3,0.5,5,4.0,0.2,40,-0.352,-7.39,-41.4,0.207,4.93,-49.7,-0.032,-0.72,22.5,-59.9,0.7,0.5589999999999999,-0.352,-0.012020033388981636
180,3,0.5,5,4.0,0.25,10,0.256,9.06,-34.6,0.381,13.72,-47.2,0.324,11.58,35.7,-47.2,1.8,0.125,0.256,0.24533898305084745
180,3,0.5,5,4.0,0.25,20,0.131,4.34,-42.5,0.017,0.45,-62.0,0.075,2.23,29.9,-62.0,0.8,0.114,0.017,0.03596774193548387
180,3,0.5,5,4.0,0.25,40,-0.042,-1.15,-48.9,0.176,5.29,-64.2,0.081,2.34,28.9,-67.4,0.8,0.218,-0.042,0.03471810089020771
180,3,0.5,5,4.0,0.3,10,0.313,12.27,-42.3,0.155,6.68,-70.0,0.224,9.24,41.3,-70.0,1.0,0.158,0.155,0.132
180,3,0.5,5,4.0,0.3,20,0.572,23.63,-32.1,0.361,14.5,-59.1,0.459,18.68,40.7,-59.1,3.2,0.21099999999999997,0.361,0.31607445008460233
180,3,0.5,5,4.0,0.3,40,0.155,5.27,-35.6,0.376,15.43,-67.4,0.284,10.78,38.0,-67.4,1.5,0.221,0.155,0.15994065281899109
180,3,0.5,5,5.0,0.15,10,-0.473,-10.51,-50.9,0.51,14.61,-29.4,0.12,3.1,25.9,-52.4,0.9,0.983,-0.473,0.05916030534351145
180,3,0.5,5,5.0,0.15,20,-0.24,-5.41,-41.0,0.082,2.79,-55.2,-0.033,-0.96,29.5,-71.8,0.5,0.322,-0.24,-0.013370473537604457
180,3,0.5,5,5.0,0.15,40,-0.476,-10.06,-52.8,0.388,12.21,-43.5,0.074,2.01,27.2,-58.8,0.8,0.864,-0.476,0.034183673469387756
180,3,0.5,5,5.0,0.2,10,-0.378,-9.85,-51.6,0.226,7.11,-48.6,-0.023,-0.66,29.1,-68.8,0.5,0.604,-0.378,-0.009593023255813954
180,3,0.5,5,5.0,0.2,20,-0.489,-12.22,-57.4,0.145,3.87,-51.1,-0.135,-3.5,25.9,-74.8,0.4,0.634,-0.489,-0.04679144385026738
180,3,0.5,5,5.0,0.2,40,0.022,0.6,-38.1,0.297,8.14,-35.3,0.17,4.68,27.6,-49.6,1.1,0.27499999999999997,0.022,0.09435483870967741
180,3,0.5,5,5.0,0.25,10,-0.12,-3.79,-48.9,0.329,12.14,-52.1,0.14,4.84,34.6,-52.1,0.8,0.449,-0.12,0.0928982725527831
180,3,0.5,5,5.0,0.25,20,-0.026,-0.86,-45.5,0.175,5.27,-57.7,0.078,2.46,31.7,-57.7,0.7,0.20099999999999998,-0.026,0.04263431542461005
180,3,0.5,5,5.0,0.25,40,-0.256,-7.06,-48.8,0.225,6.69,-59.1,0.014,0.39,28.7,-62.9,0.6,0.481,-0.256,0.006200317965023848
180,3,0.5,5,5.0,0.3,10,0.26,11.08,-40.7,0.384,16.69,-61.0,0.328,14.12,43.1,-61.0,1.7,0.124,0.26,0.23147540983606557
180,3,0.5,5,5.0,0.3,20,0.14,5.63,-49.0,0.001,0.04,-70.6,0.072,2.6,36.0,-70.6,0.6,0.139,0.001,0.0368271954674221
180,3,0.5,5,5.0,0.3,40,-0.023,-0.77,-56.5,0.154,5.63,-72.7,0.076,2.7,35.4,-76.3,0.6,0.177,-0.023,0.03538663171690695
180,3,0.5,10,2.0,0.15,10,0.491,10.46,-20.0,0.451,10.81,-27.3,0.468,10.65,22.8,-27.3,2.5,0.03999999999999998,0.451,0.3901098901098901
180,3,0.5,10,2.0,0.15,20,0.106,2.02,-31.1,0.296,5.36,-37.6,0.206,3.83,18.5,-37.6,1.3,0.19,0.106,0.10186170212765958
180,3,0.5,10,2.0,0.15,40,0.069,1.29,-31.5,0.257,5.05,-28.3,0.174,3.33,19.2,-31.6,1.2,0.188,0.069,0.10537974683544303
180,3,0.5,10,2.0,0.2,10,0.732,19.12,-25.9,0.326,8.85,-38.9,0.508,13.55,26.7,-38.9,3.1,0.40599999999999997,0.326,0.3483290488431877
180,3,0.5,10,2.0,0.2,20,0.714,19.02,-20.0,0.441,10.86,-35.9,0.571,14.6,25.6,-36.7,3.7,0.27299999999999996,0.441,0.39782016348773835
180,3,0.5,10,2.0,0.2,40,0.899,25.31,-20.9,0.558,14.87,-39.9,0.719,19.65,27.3,-39.9,6.3,0.34099999999999997,0.558,0.4924812030075188
180,3,0.5,10,2.0,0.25,10,0.645,18.76,-26.1,0.26,8.03,-44.0,0.43,12.95,30.1,-54.5,2.6,0.385,0.26,0.23761467889908255
180,3,0.5,10,2.0,0.25,20,0.829,25.71,-24.7,0.328,9.91,-44.7,0.561,17.14,30.6,-46.2,4.2,0.5009999999999999,0.328,0.370995670995671
180,3,0.5,10,2.0,0.25,40,0.858,27.99,-24.8,0.556,18.47,-44.2,0.693,22.83,33.0,-44.2,7.4,0.30199999999999994,0.556,0.5165158371040723
180,3,0.5,10,2.0,0.3,10,0.72,24.3,-29.3,0.436,15.61,-48.6,0.562,19.59,34.9,-48.6,4.7,0.284,0.436,0.4030864197530864
180,3,0.5,10,2.0,0.3,20,0.852,30.23,-28.8,0.488,17.77,-48.1,0.652,23.48,36.0,-48.1,7.0,0.364,0.488,0.4881496881496881
180,3,0.5,10,2.0,0.3,40,0.943,35.63,-29.1,0.631,23.8,-47.4,0.774,29.22,37.8,-47.4,12.7,0.31199999999999994,0.631,0.6164556962025316
180,3,0.5,10,2.5,0.15,10,0.197,4.36,-17.7,0.4,8.39,-33.6,0.304,6.54,21.5,-33.6,1.6,0.203,0.197,0.19464285714285715
180,3,0.5,10,2.5,0.15,20,0.392,9.05,-18.0,0.324,5.61,-35.9,0.356,7.19,20.2,-35.9,1.8,0.068,0.324,0.20027855153203344
180,3,0.5,10,2.5,0.15,40,-0.195,-3.88,-35.2,0.143,2.54,-40.3,-0.021,-0.4,18.8,-44.3,0.8,0.33799999999999997,-0.195,-0.009029345372460498
180,3,0.5,10,2.5,0.2,10,0.484,13.24,-31.3,0.272,8.13,-44.3,0.364,10.47,28.8,-44.3,2.0,0.21199999999999997,0.272,0.23634311512415354
180,3,0.5,10,2.5,0.2,20,0.154,3.8,-38.7,0.432,11.48,-38.6,0.31,7.96,25.7,-38.7,1.7,0.278,0.154,0.2056847545219638
180,3,0.5,10,2.5,0.2,40,0.217,5.34,-39.1,0.35,9.4,-38.2,0.292,7.54,25.8,-39.1,1.6,0.13299999999999998,0.217,0.1928388746803069
180,3,0.5,10,2.5,0.25,10,0.554,17.38,-32.7,0.298,10.04,-48.9,0.41,13.4,32.6,-51.4,2.5,0.25600000000000006,0.298,0.2607003891050584
180,3,0.5,10,2.5,0.25,20,0.711,23.76,-25.0,0.414,12.63,-43.8,0.556,17.73,31.9,-46.5,4.3,0.297,0.414,0.38129032258064516
180,3,0.5,10,2.5,0.25,40,0.848,29.74,-25.8,0.549,18.25,-49.4,0.69,23.51,34.1,-49.4,7.7,0.29899999999999993,0.549,0.4759109311740891
180,3,0.5,10,2.5,0.3,10,0.637,22.57,-32.1,0.241,8.97,-54.6,0.417,15.2,36.4,-64.3,2.6,0.396,0.241,0.2363919129082426
180,3,0.5,10,2.5,0.3,20,0.828,31.36,-29.6,0.299,10.76,-53.3,0.548,20.2,36.9,-56.3,4.6,0.5289999999999999,0.299,0.35879218472468916
180,3,0.5,10,2.5,0.3,40,0.896,35.44,-29.7,0.528,21.11,-53.6,0.696,27.67,39.8,-53.6,9.7,0.368,0.528,0.5162313432835821
180,3,0.5,10,3.0,0.15,10,-0.074,-1.5,-24.8,0.459,10.72,-33.1,0.232,5.12,22.1,-33.1,1.4,0.533,-0.074,0.15468277945619335
180,3,0.5,10,3.0,0.15,20,-0.062,-1.26,-24.6,0.423,8.27,-37.4,0.196,3.9,19.9,-37.4,1.2,0.485,-0.062,0.10427807486631016
180,3,0.5,10,3.0,0.15,40,-0.056,-1.13,-23.9,0.438,8.61,-38.5,0.208,4.15,20.0,-38.5,1.3,0.494,-0.056,0.1077922077922078
180,3,0.5,10,3.0,0.2,10,0.368,10.66,-25.3,0.479,14.18,-36.9,0.429,12.57,29.3,-36.9,2.6,0.11099999999999999,0.368,0.3406504065040651
180,3,0.5,10,3.0,0.2,20,0.432,12.81,-27.3,0.235,5.4,-50.3,0.335,8.79,26.2,-50.3,1.8,0.197,0.235,0.17475149105367793
180,3,0.5,10,3.0,0.2,40,-0.241,-5.75,-46.5,0.258,6.15,-55.1,0.029,0.7,23.9,-63.1,0.8,0.499,-0.241,0.01109350237717908
180,3,0.5,10,3.0,0.25,10,0.488,16.42,-38.8,0.269,9.82,-54.6,0.365,12.84,35.2,-54.6,2.1,0.21899999999999997,0.269,0.23516483516483516
180,3,0.5,10,3.0,0.25,20,0.079,2.37,-45.7,0.453,14.84,-46.6,0.289,9.13,31.6,-46.6,1.6,0.374,0.079,0.1959227467811159
180,3,0.5,10,3.0,0.25,40,0.309,9.46,-46.2,0.476,16.49,-48.1,0.404,13.27,32.8,-48.1,2.5,0.16699999999999998,0.309,0.27588357588357587
180,3,0.5,10,3.0,0.3,10,0.558,21.02,-36.8,0.278,11.22,-57.7,0.401,15.71,39.1,-62.7,2.4,0.28,0.278,0.2505582137161085
180,3,0.5,10,3.0,0.3,20,0.712,28.7,-29.9,0.372,13.53,-51.9,0.536,20.48,38.2,-55.7,4.5,0.33999999999999997,0.372,0.3676840215439856
180,3,0.5,10,3.0,0.3,40,0.807,33.62,-30.6,0.538,21.59,-58.2,0.664,27.1,40.8,-58.2,8.6,0.269,0.538,0.46563573883161513
180,3,0.5,10,4.0,0.15,10,-0.023,-0.59,-26.7,0.456,11.96,-33.5,0.239,6.21,26.0,-33.5,1.4,0.47900000000000004,-0.023,0.1853731343283582
180,3,0.5,10,4.0,0.15,20,0.001,0.02,-24.9,0.43,10.45,-40.8,0.229,5.67,24.8,-40.8,1.3,0.429,0.001,0.13897058823529412
180,3,0.5,10,4.0,0.15,40,0.015,0.37,-24.9,0.429,10.44,-42.3,0.236,5.83,24.7,-42.3,1.4,0.414,0.015,0.13782505910165485
180,3,0.5,10,4.0,0.2,10,-0.144,-3.93,-38.8,0.302,8.91,-42.8,0.106,3.03,28.5,-56.1,0.9,0.44599999999999995,-0.144,0.05401069518716577
180,3,0.5,10,4.0,0.2,20,0.193,6.13,-28.8,0.366,9.38,-47.7,0.276,7.9,28.6,-47.7,1.5,0.173,0.193,0.16561844863731656
180,3,0.5,10,4.0,0.2,40,0.056,1.64,-29.7,0.398,10.3,-48.8,0.231,6.33,27.5,-48.8,1.3,0.342,0.056,0.12971311475409836
180,3,0.5,10,4.0,0.25,10,0.304,11.28,-30.0,0.444,15.97,-48.3,0.379,13.82,36.5,-48.3,2.2,0.14,0.304,0.286128364389234
180,3,0.5,10,4.0,0.25,20,0.422,16.13,-31.4,0.196,5.51,-62.8,0.313,10.37,33.1,-62.8,1.7,0.22599999999999998,0.196,0.16512738853503184
180,3,0.5,10,4.0,0.25,40,-0.234,-7.48,-55.8,0.229,6.4,-62.1,0.001,0.04,29.9,-71.3,0.6,0.463,-0.234,0.0005610098176718093
180,3,0.5,10,4.0,0.3,10,0.404,16.55,-42.9,0.258,11.27,-63.6,0.322,13.69,42.5,-63.6,1.6,0.14600000000000002,0.258,0.215251572327044
180,3,0.5,10,4.0,0.3,20,-0.088,-3.24,-62.9,0.42,16.81,-61.0,0.198,7.62,38.6,-66.5,1.0,0.508,-0.088,0.11458646616541354
180,3,0.5,10,4.0,0.3,40,0.14,5.28,-56.8,0.325,13.03,-56.5,0.243,9.48,39.0,-56.8,1.2,0.185,0.14,0.16690140845070425
180,3,0.5,10,5.0,0.15,10,-0.122,-4.04,-42.1,0.61,17.86,-29.9,0.252,7.83,31.0,-42.1,1.4,0.732,-0.122,0.1859857482185273
180,3,0.5,10,5.0,0.15,20,-0.102,-3.3,-41.3,0.616,18.15,-29.9,0.27,8.32,30.8,-41.3,1.5,0.718,-0.102,0.201452784503632
180,3,0.5,10,5.0,0.15,40,-0.089,-2.8,-38.5,0.612,17.99,-29.9,0.279,8.47,30.4,-38.5,1.5,0.701,-0.089,0.22000000000000003
180,3,0.5,10,5.0,0.2,10,-0.07,-2.29,-35.8,0.293,9.17,-41.4,0.123,3.92,32.0,-56.1,0.9,0.363,-0.07,0.06987522281639928
180,3,0.5,10,5.0,0.2,20,-0.054,-1.74,-35.3,0.239,6.83,-50.1,0.096,2.91,30.4,-61.0,0.8,0.293,-0.054,0.04770491803278689
180,3,0.5,10,5.0,0.2,40,-0.056,-1.8,-35.4,0.236,6.75,-52.3,0.093,2.83,30.4,-62.1,0.8,0.292,-0.056,0.04557165861513687
180,3,0.5,10,5.0,0.25,10,-0.177,-6.15,-50.9,0.318,11.33,-57.5,0.094,3.33,35.3,-65.9,0.7,0.495,-0.177,0.05053110773899848
180,3,0.5,10,5.0,0.25,20,0.169,6.53,-35.9,0.311,9.85,-58.8,0.238,8.33,35.0,-58.8,1.3,0.142,0.169,0.14166666666666666
180,3,0.5,10,5.0,0.25,40,-0.126,-4.26,-45.7,0.272,8.37,-58.0,0.08,2.59,32.2,-67.8,0.7,0.398,-0.126,0.03820058997050148
180,3,0.5,10,5.0,0.3,10,0.261,11.8,-35.1,0.445,19.34,-60.3,0.359,15.88,44.2,-60.3,1.9,0.184,0.261,0.2633499170812604
180,3,0.5,10,5.0,0.3,20,0.415,19.42,-36.8,0.193,6.47,-71.6,0.309,12.4,40.2,-71.6,1.6,0.22199999999999998,0.193,0.17318435754189945
180,3,0.5,10,5.0,0.3,40,-0.208,-8.17,-64.5,0.246,8.32,-69.1,0.021,0.76,36.4,-79.1,0.5,0.45399999999999996,-0.208,0.009608091024020228
180,3,1.0,5,2.0,0.15,10,0.267,5.16,-24.6,0.272,6.13,-36.3,0.269,5.68,21.1,-36.3,1.5,0.0050000000000000044,0.267,0.15647382920110192
