,net_ret,mult,p_bad
2015-03-13,0.0027371973289017156,0.8864699224285031,0.4409381841936226
2015-03-16,0.009936517527062178,0.8771854474191323,0.44478686056132527
2015-03-17,0.01116813747229959,0.8656394183160243,0.4892189448371911
2015-03-18,0.023812421955893778,0.7323431654884268,0.531707033553138
2015-03-19,0.0032086475609518525,0.6048788993405861,0.6044222005609139
2015-03-20,0.0024175041506858536,0.3867333983172584,0.6399101845744517
2015-03-23,0.0004577065058293155,0.28026944627664496,0.6833616717792682
2015-03-24,-0.0006895279418182231,0.14991498466219544,0.6776621889348283
2015-03-25,-0.002017442704407926,0.1670134331955151,0.655753310489936
2015-03-26,-0.0008817283332405078,0.23274006853019202,0.6417628923730171
2015-03-27,0.0005062244676588962,0.2747113228809488,0.6137713349394245
2015-03-30,0.0019042880694228963,0.3586859951817266,0.6255064570814368
2015-03-31,1.1302693454895863e-05,0.3234806287556896,0.6224504916747056
2015-04-01,0.005894531420361212,0.3326485249758834,0.5951339307688372
2015-04-02,-0.0027189080149792417,0.4145982076934883,0.5485790407677203
2015-04-03,-2.615870358994267e-05,0.554262877696839,0.5137418573875263
2015-04-06,0.010418682715252505,0.6587744278374211,0.4862541721849212
2015-04-07,0.003960896261710058,0.7412374834452365,0.4589682369578367
2015-04-08,0.004226815581258359,0.82309528912649,0.48403653919843925
2015-04-09,0.007709598416584985,0.7478903824046823,0.5547761973588401
2015-04-10,0.00325821202382646,0.5356714079234798,0.6013842329031011
2015-04-13,0.0046235831493060065,0.3958473012906969,0.6125037227750695
2015-04-14,-0.0027718698053746968,0.3624888316747916,0.6046952185074529
2015-04-15,0.0005207878073908883,0.3859143444776414,0.5891446834638692
2015-04-16,-0.0021478198218527317,0.43256594960839256,0.5783035259290603
2015-04-17,0.0024102754447714453,0.4650894222128191,0.5582083440676572
2015-04-20,0.0075190420498750694,0.5253749677970285,0.5553327295796756
2015-04-21,-0.000620060293160247,0.5340018112609732,0.5509802791951754
2015-04-22,-0.0014557932912536357,0.5470591624144737,0.551493255345649
2015-04-23,0.0009398652273137808,0.5455202339630532,0.5467703468841046
2015-04-24,0.0034453402613013983,0.5596889593476861,0.4943320888241228
2015-04-27,-0.0027098835861033145,0.7170037335276318,0.4882764754451054
2015-04-28,-0.007462810648255512,0.7351705736646839,0.47684293922542925
2015-04-29,-0.013495309930607833,0.7694711823237124,0.4879748678078447
2015-04-30,-0.002353429233056449,0.7360753965764659,0.4657636332677992
2015-05-01,0.0023252445551900968,0.8027091001966025,0.44633890634960927
2015-05-04,-0.004995645819801874,0.8609832809511723,0.4552676624816913
2015-05-05,-0.00818683427862885,0.8341970125549261,0.4329794766255312
2015-05-06,-0.002373423444410156,0.9010615701234064,0.4220109143481051
2015-05-07,0.005490480619878225,0.9339672569556847,0.3915001881231757
2015-05-08,0.0058512075500483,1.0,0.4071011240848382
2015-05-11,-0.0062203968323571055,0.9786966277454856,0.4324996018070975
2015-05-12,-0.0020915415183738726,0.9025011945787076,0.4176548605028737
2015-05-13,0.0052688220728166766,0.947035418491379,0.4200609094504467
2015-05-14,0.003330394217745762,0.9398172716486599,0.47089578693865797
2015-05-15,0.0024066921618752734,0.7873126391840262,0.5075401690658358
2015-05-18,0.0005195707413741899,0.6773794928024928,0.5179281219073381
2015-05-19,-0.00396221822864599,0.6462156342779859,0.566954736913219
2015-05-20,0.00012641064310307408,0.4991357892603432,0.5848088604568964
2015-05-21,0.003187886139785409,0.4455734186293109,0.5992543638728669
2015-05-22,0.0007406910562564869,0.40223690838139936,0.607244682717398
2015-05-25,-1.0530164858674874e-07,0.3782659518478062,0.5992681461805506
2015-05-26,0.001986519420105132,0.40219556145834834,0.6198870332911762
2015-05-27,0.004160347117808009,0.3403389001264714,0.6196744460483761
2015-05-28,0.0013206642045154309,0.34097666185487185,0.621736963805897
2015-05-29,-0.0010075323524571576,0.3347891085823089,0.5916502854284872
2015-06-01,-0.0032649558670034187,0.4250491437145385,0.5666696954588096
2015-06-02,-0.006966720483046499,0.4999909136235712,0.5683786427155064
2015-06-03,-0.00551531296993779,0.4948640718534808,0.5398029527024535
2015-06-04,-0.0017190189406471688,0.5805911418926396,0.5118864912264887
2015-06-05,-0.007830039812622374,0.6643405263205341,0.4964623225590603
2015-06-08,-0.008352911773332696,0.7106130323228191,0.498662072655827
2015-06-09,0.0017925975071839371,0.704013782032519,0.46992491023861416
2015-06-10,0.008142917863931155,0.7902252692841576,0.4518186737245045
2015-06-11,-0.00501898674307253,0.8445439788264866,0.46030538350838335
2015-06-12,-0.01054954646224521,0.81908384947485,0.4469743571619793
2015-06-15,0.0010804889951658478,0.8590769285140621,0.44564331723720096
2015-06-16,0.003992367236066879,0.8630700482883972,0.4371112781147959
2015-06-17,0.005736368137117561,0.8886661656556124,0.47966912877220724
2015-06-18,0.010134196607324694,0.7609926136833783,0.5054840339783028
2015-06-19,0.0062667905983866375,0.6835478980650918,0.5380917398437398
2015-06-22,0.004387065164454898,0.5857247804687806,0.5810559805130493
2015-06-23,-0.0031797279502137647,0.4568320584608522,0.6219013417130397
2015-06-24,-0.0042987059233956845,0.33429597486088103,0.6038506442172034
2015-06-25,-0.006577102587205972,0.38844806734839,0.5576976654312497
2015-06-26,-0.00632307800298169,0.5269070037062511,0.5479936351792792
2015-06-29,-0.0064186103418673165,0.5560190944621624,0.557622680815662
2015-06-30,0.001888707695802519,0.527131957553014,0.4938337031544049
2015-07-01,-0.007559724594078425,0.7184988905367854,0.4903665658779728
2015-07-02,-0.015164261348646,0.7289003023660817,0.4932042917661055
2015-07-03,-4.398420502093961e-05,0.7203871247016836,0.44927103930081785
2015-07-06,-0.016499695303783382,0.8521868820975464,0.4379233550063972
2015-07-07,0.003302090587138815,0.8862299349808085,0.3966662822837656
2015-07-08,0.0028115903146577,1.0,0.40935766297307874
2015-07-09,0.004795027792637989,0.9719270110807638,0.391282725359433
2015-07-10,0.0096958159688401,1.0,0.4257440032542292
2015-07-13,0.007536962071981729,0.9227679902373125,0.4970993802896254
2015-07-14,0.0029997790079702253,0.7087018591311238,0.5896348602239899
2015-07-15,0.0016374737086527057,0.4310954193280303,0.5991936715881312
2015-07-16,0.003927996431167391,0.4024189852356065,0.6151594490948515
2015-07-17,0.003952505487352608,0.35452165271544545,0.6841703467594182
2015-07-20,-0.0006189075931719585,0.14748895972174536,0.6985027499612776
2015-07-21,-0.0001810051793135015,0.10449175011616729,0.7128346497992047
2015-07-22,-0.0007925395608273716,0.06149605060238583,0.6918484311247504
2015-07-23,-0.0009840070768699447,0.12445470662574898,0.6603229789994376
2015-07-24,-0.0021968184296313866,0.2190310630016873,0.6159789214926418
2015-07-27,-0.004266993613384276,0.35206323552207475,0.5750022603957478
2015-07-28,0.0022880406796466925,0.4749932188127568,0.5087584323316606
2015-07-29,0.005356850575156319,0.6737247030050182,0.5260420038682107
2015-07-30,0.003036321313165486,0.6218739883953681,0.5436135506591065
2015-07-31,0.0006314550290185922,0.5691593480226804,0.5378395560682435
2015-08-03,-0.004022389688890872,0.5864813317952695,0.489775136948238
2015-08-04,0.00046915259158984804,0.7306745891552862,0.4895478067277193
2015-08-05,0.0017750488329550949,0.7313565798168422,0.4587607107121898
2015-08-06,-0.0055806582955772845,0.8237178678634306,0.4914870029864548
2015-08-07,0.0018467000920551764,0.7255389910406356,0.5066055020526549
2015-08-10,0.007235480805751871,0.6801834938420355,0.5289918857730844
2015-08-11,-0.003630162347637883,0.6130243426807468,0.5772186433231319
2015-08-12,-0.0015563025936948032,0.4683440700306044,0.5359082272377503
2015-08-13,-0.0008397982499280778,0.5922753182867491,0.5158190494718563
2015-08-14,-0.0014980803096939286,0.6525428515844311,0.5053511915027802
2015-08-17,0.0016601128420820593,0.6839464254916595,0.5010390335135998
2015-08-18,0.002575235069072565,0.6968828994592007,0.5123758886702976
2015-08-19,0.00046772268064214774,0.6628723339891073,0.512326991313086
2015-08-20,-0.0004999371290909133,0.663019026060742,0.49113396347500066
2015-08-21,-0.031123297042198173,0.726598109574998,0.43544675178600845
2015-08-24,0.0008395360007286983,0.8936597446419747,0.3808296855007128
2015-08-25,-0.0018730901636391,1.0,0.2810976221348949
2015-08-26,-0.0134276404649131,1.0,0.3536860774225583
2015-08-27,0.0057932643756694,1.0,0.3801370902656974
2015-08-28,0.0124289050086192,1.0,0.36506546486500685
2015-08-31,-0.0019472059732942,1.0,0.39823033901131816
2015-09-01,-0.0002340994360324,1.0,0.36315331284098684
2015-09-02,0.0024407321460042,1.0,0.35750653855021836
2015-09-03,-0.0013280340891923,1.0,0.4081570295848928
2015-09-04,-0.004624646927493109,0.9755289112453216,0.42413110409031346
2015-09-07,-9.98547904613942e-06,0.9276066877290596,0.48913381073241735
2015-09-08,0.000647454263714142,0.732598567802748,0.4849296285133941
2015-09-09,-0.0014580554268121277,0.7452111144598177,0.48559675804412494
2015-09-10,0.003139405954110351,0.7432097258676252,0.5184503100055499
2015-09-11,0.005123231026499541,0.6446490699833505,0.5185091067621994
2015-09-14,-0.00206009378761627,0.6444726797134018,0.5075490915634949
2015-09-15,-0.0007316778357088623,0.6773527253095153,0.5085421994310519
2015-09-16,0.00785843947369017,0.6743734017068442,0.5200682644969788
2015-09-17,0.0012897570926666078,0.6397952065090635,0.5084826010189432
2015-09-18,0.001362664360197074,0.6745521969431706,0.49332858572971267
2015-09-21,-0.0035053831757829936,0.720014242810862,0.4938679981761562
2015-09-22,-0.007639434286205606,0.7183960054715315,0.32572974583495534
2015-09-23,-0.004497962812324,1.0,0.32942481555502123
2015-09-24,0.0085298429404217,1.0,0.3528104649997862
2015-09-25,-0.000942692891773,1.0,0.32956996836371666
2015-09-28,-0.0101344955626258,1.0,0.3533395137388979
2015-09-29,0.0049702815093552,1.0,0.3417642532906254
2015-09-30,0.0166595551141087,1.0,0.34221016323784315
2015-10-01,-0.0022008585393348,1.0,0.3526122347693741
2015-10-02,0.0180894562629133,1.0,0.34670127517677274
2015-10-05,0.008183345964947,1.0,0.34868564546347763
2015-10-06,0.0036501105834875,1.0,0.35610445170332106
2015-10-07,0.0090178253762296,1.0,0.3711173189121483
2015-10-08,-0.0017067273265195,1.0,0.4023900488393633
2015-10-09,0.008837984653903022,0.9928298534819102,0.39054302154238
2015-10-12,2.699295656114226e-05,1.0,0.4154301632123621
2015-10-13,0.0021808558755116274,0.9537095103629138,0.4369364400398134
2015-10-14,-0.0021101384383603976,0.8891906798805598,0.42277442729835096
2015-10-15,0.006876385455207923,0.9316767181049472,0.3904221638644811
2015-10-16,0.0014531519711648,1.0,0.40603359669923583
2015-10-19,0.0015846916228692684,0.9818992099022925,0.3905119863399161
2015-10-20,-0.0005132415547817,1.0,0.39077856880985484
2015-10-21,-0.0043235885819678,1.0,0.37183084194732213
2015-10-22,0.013720595198162,1.0,0.3475011365965567
2015-10-23,0.0055098368333717,1.0,0.38255179651273624
2015-10-26,-0.0009776073141071,1.0,0.3938301713091568
2015-10-27,-9.297817624882816e-05,1.0,0.39365436828377426
2015-10-28,0.0071222170113283,1.0,0.3852850554955499
2015-10-29,0.0012973736856053,1.0,0.42247141394691085
2015-10-30,-0.008484768114547741,0.9325857581592676,0.4065415268879694
2015-11-02,0.003760652914854143,0.9803754193360918,0.4016279073371465
2015-11-03,0.03452778674163641,0.9951162779885606,0.36539659020577503
2015-11-04,0.0057019588239187,1.0,0.3692709823147069
2015-11-05,0.0010005835368099,1.0,0.40699645572578486
2015-11-06,-0.01113921525600272,0.9790106328226456,0.39897881904573684
2015-11-09,-0.0253699852578209,1.0,0.3740676985246202
2015-11-10,-0.0014848322478244,1.0,0.36582649530043104
2015-11-11,-0.0123250519514797,1.0,0.3856654752040212
2015-11-12,-0.0155357389818134,1.0,0.3722944291730334
2015-11-13,0.0149172723322589,1.0,0.3646423049403607
2015-11-16,0.0077118295082695,1.0,0.3635352979927234
2015-11-17,0.0122960095932343,1.0,0.3736143888989957
2015-11-18,0.0117694337000525,1.0,0.3310217775900435
2015-11-19,0.0091239731562711,1.0,0.34283559798229074
2015-11-20,0.0024924059832495,1.0,0.3556408091824136
2015-11-23,-0.0114238042042496,1.0,0.3701030219874175
2015-11-24,0.0073063312163319,1.0,0.3969295111058996
2015-11-25,-0.0079556453206327,1.0,0.38980495921840386
2015-11-26,-4.440454331485952e-05,1.0,0.4003822500353579
2015-11-27,0.017188026904234155,0.9988532498939264,0.4375082550250657
2015-11-30,0.009479152635273921,0.887475234924803,0.4217859037466605
2015-12-01,0.0001364868125841196,0.9346422887600186,0.4364474170218649
2015-12-02,-0.0049019236798123885,0.8906577489344054,0.4225227032869594
2015-12-03,-0.023614623163064574,0.9324318901391219,0.41942711989187004
2015-12-04,0.013263954775447818,0.94171864032439,0.35661616899447945
2015-12-07,0.0105971190877988,1.0,0.38529200368812266
2015-12-08,0.0108044276328073,1.0,0.4020343697255974
2015-12-09,-0.00043414304101521326,0.9938968908232078,0.3711392383626853
2015-12-10,0.0095663842510981,1.0,0.37428461100949284
2015-12-11,-0.0082864209650248,1.0,0.40453806235615786
2015-12-14,-0.00794234380942004,0.9863858129315265,0.337130030250025
2015-12-15,0.0071660356571618,1.0,0.3321961365340358
2015-12-16,0.007819400138686,1.0,0.34478954816303287
2015-12-17,-0.0095637818269179,1.0,0.36939468136985576
2015-12-18,-0.0027892886805621,1.0,0.4032419657636511
2015-12-21,-0.0002265213938017575,0.9902741027090467,0.3579128770964112
2015-12-22,0.0012621812604811,1.0,0.34871594273042583
2015-12-23,0.0007374274688997,1.0,0.3340541799905144
2015-12-24,0.0002438546833255,1.0,0.34796636587219304
2015-12-25,-1.0530261430032884e-06,1.0,0.34485490575109645
2015-12-28,0.0011890619566379,1.0,0.3573880377517446
2015-12-29,0.0006226108868809,1.0,0.3724433623454019
2015-12-30,0.0024371259257182,1.0,0.3662195434653612
2015-12-31,-0.0138787541482149,1.0,0.35982138704112776
2016-01-01,-1.899752985104164e-05,1.0,0.35459169805131024
2016-01-04,-0.0035028332015602,1.0,0.3197656786968603
2016-01-05,-0.0061564637807475,1.0,0.2977569569008101
2016-01-06,-0.0038064706283647,1.0,0.3080073093836774
2016-01-07,-0.001646273204104,1.0,0.3080865925231728
2016-01-08,-0.0048337948743093,1.0,0.29898439237135693
2016-01-11,0.0037189238802257,1.0,0.34406914455220056
2016-01-12,-0.0027076182090664,1.0,0.34761737142039917
2016-01-13,0.002592516720665,1.0,0.35087380293262027
2016-01-14,-0.0051074619039579,1.0,0.3468570527731615
2016-01-15,0.0022237002879092,1.0,0.341144244713488
2016-01-18,-1.5936661406897869e-06,1.0,0.34330365376818495
2016-01-19,-0.0070379859076404,1.0,0.36863876368921156
2016-01-20,0.0103260173733972,1.0,0.38137638030080284
2016-01-21,-0.0030424539372998,1.0,0.3918743767280562
2016-01-22,0.0009996503548282,1.0,0.40257164798724215
2016-01-25,0.005045507767870875,0.9922850560382737,0.4168527617249465
2016-01-26,0.005756995179764079,0.9494417148251606,0.41834975047917505
2016-01-27,0.002600650393298109,0.9449507485624749,0.44496640492795964
2016-01-28,8.510634401068186e-05,0.8651007852161212,0.45395261104425777
2016-01-29,0.003908403488475458,0.8381421668672268,0.47116965881720757
2016-02-01,0.005674971222715082,0.7864910235483773,0.4484499694241119
2016-02-02,-0.00010441707297540771,0.8546500917276643,0.4504374947593523
2016-02-03,0.008975005678865243,0.8486875157219431,0.47851146892383145
2016-02-04,0.007378912996099464,0.7644655932285057,0.45452243817018184
2016-02-05,0.018859359723172098,0.8364326854894546,0.47889888955066756
2016-02-08,0.010683677881659016,0.7633033313479973,0.543988523579542
2016-02-09,-0.0015732902914542845,0.5680344292613742,0.5554193216077189
2016-02-10,0.003067074782002736,0.5337420351768434,0.5322155080162819
2016-02-11,-0.0002747591298738674,0.6033534759511543,0.5204860616379039
2016-02-12,0.003028714173815183,0.6385418150862884,0.5077927591941246
2016-02-15,0.0,0.6766217224176263,0.5130238746893381
2016-02-16,0.0011605904912125639,0.6609283759319858,0.5090812221981174
2016-02-17,0.008986686619540298,0.672756333405648,0.5192313444012538
2016-02-18,0.0002148467152110349,0.6423059667962385,0.5043016257941599
2016-02-19,0.0001558155985985651,0.6870951226175203,0.4834296602615985
2016-02-22,0.014544258529230686,0.7497110192152046,0.4473259876643429
2016-02-23,-0.00816088992213049,0.8580220370069713,0.4469691313093144
2016-02-24,0.006165298561011177,0.8590926060720567,0.4390660485889712
2016-02-25,-0.00046013743745299175,0.8828018542330864,0.4315416602772313
2016-02-26,-0.0006432292220544742,0.9053750191683062,0.4343866606496757
2016-02-29,0.0026384372527779565,0.896840018050973,0.4384300923568517
2016-03-01,0.00942173171872994,0.8847097229294449,0.45994537889426
2016-03-02,0.004029097055464808,0.82016386331722,0.4704120583231135
2016-03-03,0.0017356427809429155,0.7887638250306596,0.4533695030341991
2016-03-04,0.010023607061874712,0.8398914908974028,0.46084615346567714
2016-03-07,0.008071351361522166,0.8174615396029686,0.47963033474350897
2016-03-08,-0.009069191049414812,0.7611089957694732,0.44496034378109023
2016-03-09,0.00010870454986554492,0.8651189686567293,0.4054065505029131
2016-03-10,0.0013205956533996438,0.9837803484912608,0.40158697758819967
2016-03-11,0.016184870662148774,0.995239067235401,0.4064688542086281
2016-03-14,-0.014597071171809419,0.9805934373741158,0.44243179396166515
2016-03-15,0.0016376987741327917,0.8727046181150047,0.4518865565282429
2016-03-16,0.029928189833197817,0.8443403304152715,0.43966474086741625
2016-03-17,0.013163730241977348,0.8810057773977513,0.4962738664817641
2016-03-18,-0.0021540018370790853,0.7111784005547078,0.514139286253024
2016-03-21,-0.002640685425376248,0.6575821412409282,0.5005550043032821
2016-03-22,0.002877332405304716,0.6983349870901536,0.49655144875420093
2016-03-23,-0.021950284779540925,0.7103456537373973,0.5148131647414329
2016-03-24,0.008143431686158317,0.6555605057757014,0.5395280031310595
2016-03-25,-1.0484791777639768e-05,0.5814159906068215,0.5588908789299151
2016-03-28,-0.00014001235738489526,0.5233273632102549,0.5370560553391298
2016-03-29,0.0127085099703053,0.5888318339826106,0.5599750650325701
2016-03-30,0.001151511620784345,0.5200748049022897,0.571393463795453
2016-03-31,-0.0012762396754098712,0.48581960861364115,0.5507924477538763
2016-04-01,0.003355975876192423,0.5476226567383713,0.5225404114715205
2016-04-04,-0.007802250509028897,0.6323787655854385,0.5369216914995553
2016-04-05,0.0030558745167988313,0.5892349255013343,0.5366590803377722
2016-04-06,0.003476737190814106,0.5900227589866834,0.5549596183053574
2016-04-07,0.0009831061305084173,0.5351211450839277,0.607768552219308
2016-04-08,0.005711857570127612,0.37669434334207597,0.5988938190837813
2016-04-11,0.0031446621363687647,0.4033185427486563,0.6175368977389312
2016-04-12,0.004658520589169952,0.34738930678320656,0.6379680223329965
2016-04-13,-0.0006162927494476737,0.28609593300101044,0.6037436513377761
2016-04-14,-0.0031207417407708156,0.38876904598667184,0.6055891583584914
2016-04-15,-0.00012135543569471785,0.383232524924526,0.5742743570491565
2016-04-18,0.001987920606602233,0.4771769288525305,0.5786203475987488
2016-04-19,0.0017784125144331537,0.46413895720375364,0.6034452246860132
2016-04-20,-0.002587575416688989,0.3896643259419603,0.5931318681036398
2016-04-21,-0.005195316012672949,0.4206043956890806,0.5892909963561319
2016-04-22,-0.0028419706015614674,0.4321270109316043,0.5178558641658638
2016-04-25,0.0007399972657129958,0.6464324075024086,0.4876234464729527
2016-04-26,0.006402232901392847,0.7371296605811419,0.44970743151353454
2016-04-27,0.007203288330911747,0.8508777054593964,0.41993021127651203
2016-04-28,0.009047061286488913,0.940209366170464,0.41111823955800403
2016-04-29,0.017676531591056206,0.966645281325988,0.4416683990489405
2016-05-02,0.0010774278649521428,0.8749948028531785,0.4869178390291953
2016-05-03,-0.002097476664244465,0.7392464829124142,0.47910370481597575
2016-05-04,-0.002072359240664851,0.7626888855520728,0.4444667315513777
2016-05-05,0.0015710571454098587,0.8665998053458669,0.4491181159987735
2016-05-06,0.009105607254761129,0.8526456520036796,0.47370186587072455
2016-05-09,-0.00966770875942519,0.7788944023878264,0.5125054989123008
2016-05-10,0.008571311892247227,0.6624835032630977,0.49737415910660976
2016-05-11,0.0017726606569651645,0.7078775226801708,0.5109451496446521
2016-05-12,-0.0033250243051351916,0.6671645510660438,0.48864824152023956
2016-05-13,-0.0018524692304871062,0.7340552754392814,0.46325679701862477
2016-05-16,0.005732357530269103,0.8102296089441258,0.4291476072473504
2016-05-17,-0.021550548183015623,0.9125571782579489,0.4420029212497731
2016-05-18,-0.0055108716997320515,0.8739912362506808,0.4221906063671333
2016-05-19,-0.003252839199136589,0.9334281808986002,0.43636427379642817
2016-05-20,0.0005838213051987201,0.8909071786107156,0.41189741154722104
2016-05-23,0.0013364921789211339,0.964307765358337,0.37682735169380904
2016-05-24,0.0035088434034451,1.0,0.39331289126640595
2016-05-25,0.010589840061167,1.0,0.40016529436880055
2016-05-26,0.0009227660750642105,0.9995041168935984,0.41934628968714815
2016-05-27,0.0008204961347210973,0.9419611309385556,0.44753558405283206
2016-05-30,-0.0003661897191957484,0.8573932478415038,0.4645975378273412
2016-05-31,0.00457012482852962,0.8062073865179764,0.4366143518639051
2016-06-01,0.012589504080982795,0.8901569444082846,0.49521348712339297
2016-06-02,0.005303334480681077,0.7143595386298212,0.5415799469712642
2016-06-03,0.008398177074291606,0.5752601590862074,0.5733965075816687
2016-06-06,0.010164818646781744,0.47981047725499393,0.5870111825082525
2016-06-07,0.0041965316224624495,0.4389664524752427,0.5960078047237968
2016-06-08,0.0013031416812868968,0.41197658582860974,0.6031028517840705
2016-06-09,0.0017523932410708058,0.3906914446477885,0.5803915195691901
2016-06-10,-0.0022313759661528945,0.45882544129242975,0.5930767369281746
2016-06-13,0.0009886591913044285,0.42076978921547614,0.5788561105716427
2016-06-14,0.006667793040634123,0.4634316682850721,0.5762268319432444
2016-06-15,-0.0011779908118941375,0.4713195041702668,0.5717713219616612
2016-06-16,0.006066906479387895,0.4846860341150163,0.4814221063902729
2016-06-17,0.002410273836476552,0.7557336808291815,0.4530122887051427
2016-06-20,0.0005016003755063768,0.840963133884572,0.4135258194234756
2016-06-21,-0.024298334452580627,0.9594225417295732,0.38394631856402406
2016-06-22,0.0049066078453218,1.0,0.3709604095424529
2016-06-23,-0.002724537180208,1.0,0.3716935314240301
2016-06-24,0.0253859205473714,1.0,0.36045329028174533
2016-06-27,0.016688333610464,1.0,0.39341738316066593
2016-06-28,0.0043884832356164,1.0,0.42437497038823785
2016-06-29,0.010228988012040736,0.9268750888352866,0.42431343889844136
2016-06-30,0.01990899553425172,0.927059683304676,0.4358710710293132
2016-07-01,0.014508082719587614,0.8923867869120604,0.48468008413689745
2016-07-04,-3.4563381867330835e-05,0.7459597475893077,0.4889144461370898
2016-07-05,0.0008855226899123569,0.7332566615887307,0.49947666168416843
2016-07-06,0.003121149737077652,0.7015700149474948,0.568571821154992
2016-07-07,-0.0013111437711416753,0.4942845365350239,0.5683061159596585
2016-07-08,0.006874034981563164,0.4950816521210245,0.5763860413508751
2016-07-11,0.0018412763957178677,0.4708418759473747,0.5687306660696784
2016-07-12,-0.00848837972278382,0.49380800179096496,0.54251839481103
2016-07-13,-0.002007593795092086,0.57244481556691,0.522743649759757
2016-07-14,0.0003685051691527747,0.6317690507207292,0.5172305495604651
2016-07-15,-0.002928488997111301,0.6483083513186048,0.4785431904092167
2016-07-18,0.003886738112097818,0.7643704287723498,0.4819711733397963
2016-07-19,-0.006319807408544963,0.7540864799806113,0.49021330101776284
2016-07-20,-0.0035993527693365663,0.7293600969467116,0.503134264149112
2016-07-21,-0.0025537691939170938,0.6905972075526641,0.4732332863104008
2016-07-22,0.011169840225135824,0.7803001410687977,0.47632899030781534
2016-07-25,0.0005733258309361217,0.771013029076554,0.4755179130483376
2016-07-26,0.010541330546014359,0.7734462608549872,0.500908039979024
2016-07-27,-5.9660296352435736e-05,0.6972758800629281,0.5366305045074667
2016-07-28,0.0056615123332137965,0.5901084864775998,0.542272794570235
2016-07-29,-0.008404294527675295,0.573181616289295,0.562950015745701
2016-08-01,-0.0010797350181866764,0.511149952762897,0.5350721832605099
2016-08-02,-0.007954109983140379,0.5947834502184705,0.5044577875734587
2016-08-03,-0.0019672902083731473,0.6866266372796239,0.509263822017466
2016-08-04,0.011173802846771783,0.672208533947602,0.5126894906208718
2016-08-05,0.004342851030627615,0.6619315281373848,0.5045862958449968
2016-08-08,-0.001886369174423634,0.6862411124650096,0.5040432010108783
2016-08-09,0.00592968573871834,0.6878703969673652,0.49540617124322545
2016-08-10,0.004651813066493227,0.7137814862703238,0.5023090189465177
2016-08-11,-0.0017580949947193932,0.693072943160447,0.49990911834748875
2016-08-12,0.0007015933206188558,0.7002726449575338,0.48702112726672964
2016-08-15,-0.00018161595160168148,0.7389366181998112,0.5302623406062477
2016-08-16,-0.001961923175440297,0.6092129781812571,0.5212666720321956
2016-08-17,0.004491746502295535,0.6361999839034134,0.5408645962455229
2016-08-18,0.0010156728733559538,0.5774062112634315,0.5380337642168234
2016-08-19,-0.0022388625080538866,0.58589870734953,0.5128501722584241
2016-08-22,0.0023356331372932325,0.6614494832247277,0.49465336259798026
2016-08-23,-0.0036920980151111987,0.7160399122060592,0.4868367514217455
2016-08-24,-0.00802621165971576,0.7394897457347636,0.46267634611165576
2016-08-25,-0.008468401778170286,0.8119709616650328,0.44568483150494076
2016-08-26,-0.005488945464878379,0.8629455054851778,0.44684234702624614
2016-08-29,0.0052162209615898335,0.8594729589212616,0.446970754088518
2016-08-30,-0.001643128403295754,0.8590877377344461,0.4402581149517822
2016-08-31,-0.007536554761822117,0.8792256551446536,0.44444422212560314
2016-09-01,0.0011710884161518678,0.8666673336231907,0.40420291998928853
2016-09-02,0.008282650237360923,0.9873912400321345,0.399091433911376
2016-09-05,-3.89415233170376e-07,1.0,0.43490531994722953
2016-09-06,0.005014620740838493,0.8952840401583115,0.4364793632869449
2016-09-07,-0.004235911629157578,0.8905619101391653,0.4504952522274743
2016-09-08,-0.013889022953486358,0.8485142433175772,0.4533317301433771
2016-09-09,-0.027445802762757,0.8400048095698689,0.459949989940088
2016-09-12,0.002701688344050596,0.820150030179736,0.4601983614038554
2016-09-13,-0.008145509524048722,0.8194049157884339,0.4450208835985868
2016-09-14,-0.0004984674421860784,0.8649373492042396,0.42616139165789874
2016-09-15,0.013357701705150295,0.9215158250263038,0.43502127584984235
2016-09-16,0.0033166982627560915,0.894936172450473,0.47755443421042104
2016-09-19,0.003249500935087616,0.767336697368737,0.4941320360272709
2016-09-20,0.0035267122884222323,0.7176038919181873,0.5112078310496592
2016-09-21,0.01158199491912102,0.6663765068510226,0.5050786485033871
2016-09-22,0.006990558323352104,0.6847640544898387,0.5598145808509642
2016-09-23,-0.002970072362012216,0.5205562574471073,0.6142535517123364
2016-09-26,0.0008747284065164324,0.3572393448629908,0.6531910349364767
2016-09-27,0.0009118969616201504,0.24042689519057003,0.6426866052416566
2016-09-28,0.0015854989298037375,0.2719401842750304,0.6813176018767083
2016-09-29,0.00045441310303501154,0.15604719436987513,0.7069619284022691
2016-09-30,-1.0586612484552588e-05,0.0791142147931927,0.7006565275002935
2016-10-03,-0.0018379200932627036,0.09803041749911956,0.7036007535205402
2016-10-04,-0.0010482035866829242,0.0891977394383795,0.6816601296479031
2016-10-05,-0.0011310257974585926,0.1550196110562907,0.6642469291950358
2016-10-06,6.828924535904428e-05,0.20725921241489265,0.6462562539053117
2016-10-07,-0.0030967992803400423,0.2612312382840649,0.6335885073058204
2016-10-10,-0.0026238316251692368,0.2992344780825389,0.6135867235415818
2016-10-11,-0.0064998343696516135,0.35923982937525456,0.5453702521395356
2016-10-12,0.0019431298764725877,0.5638892435813933,0.5422238581824363
2016-10-13,-0.0009160690474937852,0.573328425452691,0.5267711949239731
2016-10-14,0.0032777664705446272,0.6196864152280809,0.5155141352280066
